condition;iter;t;dt;5FTHFabc;ACt;ATPase;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NH3t;O2t;PIabc;RIBFLVabc;THMDabc;URAt2;trdoxt;trdrdt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CTPSDUMP;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCMPDA;DCYTK;DGK1;DGSNK;DNAP;DRPA;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM2;PRPPS;PSSYN;PTAr;PUNP2;PUNP4;PYK2;PYK4;PYK5;PYK6;PYK7;PYK8;PdhC_transl;RBFK;RNAP;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;tRNAP;AATRS;Ribosome
67;1000;0.00216623;2.62144e-06;0.957734;4.61086;83.4251;0.730394;53.5022;3.1978;54.9915;0.882789;0.0252044;684.043;0.316548;0.240767;0.0295859;0.323046;330.351;1.25839;14.1514;1.40128;184.982;0.453933;7.2043;13.2938;25.7468;25.5767;120.367;1.30378;44.0318;12.8005;2.69378;4433.4;407.014;30.8647;13.0372;0.80419;0.110622;0.244119;60.2303;691.838;0.19155;2.44262;7.18408;6.74916;0.185233;0.111204;0.814623;270.455;2.7848;2.65577;2.55561;25.7886;26.589;671.786;2.25083;609.974;60.5002;0.732975;1.41451;3401.61;1.6351;56.1585;1.55216;34.9342;2756.76;1.83405;3.04809;0.15544;0.615199;0.47078;0.44235;55.9658;0.256385;4809.37;4820.85;1381.87;510.908;3536.97;45.4955;1062.14;671.897;0.498573;0.422786;0.686905;130.588;26.6048;177.043;0.762082;71.3058;20.7679;23.9564;66.7168;0.0225142;4.78299;915.154;1.50584;4.70935;60.4641;0.180056;43.247;37.0442;37.0359;37.0885;36.9517;34.7182;6.68231;7.11352;304.788;27.3049;1.01067;0.902428;96.0958;57.9828;20.1683;121.159;4449.73;56.062
67;1100;0.0023749;1.04858e-06;0.961394;4.62813;83.7028;0.736596;53.6836;3.20854;55.178;0.884543;0.0269946;686.364;0.315919;0.251163;0.0323633;0.324138;331.474;1.2628;14.2011;1.40453;185.613;0.454937;7.22863;13.3373;25.8331;25.6651;120.777;1.30824;44.1839;12.8457;2.70357;4448.44;408.405;30.9831;13.0798;0.810761;0.111013;0.244935;60.4339;694.184;0.19039;2.44544;7.20674;6.77007;0.187871;0.111735;0.816528;271.375;2.79623;2.67096;2.56234;25.8788;26.682;674.066;2.25653;612.045;60.7185;0.735894;1.41512;3413.15;1.64085;56.3472;1.55496;35.0458;2766.11;1.84;3.0673;0.148756;0.614505;0.464512;0.441991;56.1582;0.25949;4825.69;4837.21;1386.56;512.647;3548.98;45.6519;1065.75;674.178;0.496861;0.426365;0.689221;131.031;26.6979;177.635;0.768781;71.5511;20.8408;24.04;66.9454;0.0270753;4.79585;918.259;1.50749;4.72194;60.6686;0.178964;43.3879;37.1681;37.1597;37.2131;37.0792;34.8311;6.70299;7.13588;305.82;27.3959;1.01413;0.905381;96.4211;58.1746;20.2356;121.591;4464.84;56.2108
67;1200;0.00251541;2.09715e-06;0.963629;4.63871;83.8709;0.740539;53.7937;3.21507;55.2911;0.885552;0.0281724;687.774;0.315445;0.257803;0.034186;0.3248;332.155;1.2655;14.2313;1.40643;185.996;0.45553;7.24341;13.3636;25.8854;25.719;121.026;1.31096;44.2764;12.8732;2.70955;4457.57;409.25;31.0556;13.1057;0.814965;0.111251;0.24543;60.5574;695.609;0.189568;2.4468;7.22039;6.78263;0.189588;0.112066;0.817704;271.934;2.8033;2.68053;2.56629;25.9337;26.7386;675.449;2.25989;613.302;60.8513;0.737697;1.41493;3420.15;1.64434;56.4615;1.55649;35.1132;2771.79;1.84361;3.07949;0.144264;0.614133;0.460252;0.441812;56.2752;0.261525;4835.6;4847.14;1389.41;513.703;3556.26;45.7471;1067.94;675.562;0.496725;0.428689;0.690625;131.3;26.7546;177.994;0.773087;71.7;20.8853;24.091;67.0842;0.0300424;4.80345;920.144;1.50828;4.72938;60.7926;0.178189;43.4732;37.2433;37.2348;37.2885;37.1566;34.8997;6.71542;7.14933;306.446;27.451;1.01623;0.907169;96.6183;58.291;20.2765;121.854;4474;56.3
67;1300;0.00274861;8.38861e-07;0.967057;4.65473;84.1229;0.74674;53.9592;3.2249;55.4611;0.886985;0.0300862;689.892;0.31459;0.268266;0.0371273;0.325795;333.179;1.26961;14.2768;1.40918;186.573;0.456397;7.26563;13.403;25.964;25.7999;121.4;1.3151;44.4155;12.9147;2.71859;4471.29;410.52;31.1654;13.1443;0.821601;0.111611;0.246172;60.743;697.749;0.188152;2.44832;7.24071;6.8013;0.192345;0.112577;0.819493;272.773;2.81408;2.69544;2.57204;26.0166;26.8238;677.528;2.26477;615.19;61.0515;0.740458;1.41426;3430.68;1.64959;56.6331;1.55855;35.2139;2780.32;1.849;3.09864;0.136851;0.613641;0.453123;0.441599;56.4514;0.264816;4850.48;4862.06;1393.69;515.288;3567.21;45.8904;1071.22;677.641;0.49643;0.432422;0.692731;131.704;26.84;178.533;0.779921;71.9236;20.9525;24.1678;67.2926;0.0347736;4.81456;922.976;1.50914;4.74024;60.979;0.176852;43.6009;37.3563;37.3476;37.4015;37.2728;35.0028;6.73388;7.16937;307.387;27.5337;1.01938;0.909849;96.9143;58.4657;20.3377;122.25;4487.77;56.4323
67;1400;0.0028434;1.67772e-06;0.968364;4.66077;84.217;0.749153;54.0211;3.22859;55.5248;0.887494;0.0308499;690.684;0.314222;0.272339;0.0382941;0.326167;333.562;1.27117;14.2939;1.41017;186.789;0.456715;7.27395;13.4177;25.9933;25.8303;121.54;1.31666;44.4677;12.9302;2.72199;4476.42;410.995;31.2068;13.1588;0.824184;0.111747;0.246449;60.8125;698.55;0.187561;2.44871;7.24826;6.80821;0.193434;0.112773;0.820171;273.087;2.81817;2.70119;2.57412;26.0478;26.8558;678.305;2.26655;615.897;61.1265;0.741509;1.41389;3434.62;1.65156;56.6972;1.55923;35.2514;2783.51;1.85102;3.10607;0.133858;0.61348;0.450209;0.441538;56.5174;0.266125;4856.05;4867.64;1395.29;515.881;3571.3;45.9441;1072.45;678.419;0.496283;0.4339;0.693519;131.855;26.872;178.735;0.782596;72.0073;20.9778;24.1967;67.3706;0.0366268;4.81861;924.036;1.50935;4.7442;61.0487;0.176293;43.6486;37.3985;37.3898;37.4436;37.3162;35.0415;6.74072;7.17681;307.739;27.5646;1.02056;0.910852;97.025;58.531;20.3606;122.398;4492.92;56.4813
67;1500;0.00303298;3.35544e-06;0.970849;4.67215;84.3927;0.75382;54.137;3.23551;55.6438;0.888405;0.032354;692.168;0.313459;0.280207;0.0405809;0.326864;334.28;1.27411;14.3259;1.41196;187.193;0.4573;7.28955;13.4451;26.0483;25.8872;121.803;1.31962;44.5655;12.9594;2.72839;4486.03;411.885;31.2846;13.1858;0.829162;0.112001;0.246967;60.9425;700.049;0.18636;2.44916;7.26229;6.82105;0.195561;0.113147;0.821455;273.675;2.82593;2.71223;2.57792;26.1062;26.9157;679.761;2.26981;617.22;61.2674;0.743505;1.41301;3441.99;1.65524;56.8171;1.56038;35.3214;2789.48;1.85478;3.12041;0.127915;0.613218;0.444357;0.441457;56.6412;0.268697;4866.47;4878.09;1398.29;516.991;3578.97;46.0449;1074.75;679.876;0.495952;0.436797;0.69499;132.138;26.9321;179.111;0.787787;72.1638;21.0251;24.2508;67.5165;0.0402168;4.82601;926.02;1.50956;4.75142;61.1791;0.175156;43.7376;37.4776;37.4688;37.5223;37.3973;35.1138;6.75342;7.19063;308.398;27.6223;1.02276;0.91273;97.2319;58.6534;20.4034;122.677;4502.57;56.5722
67;1600;0.00319606;6.71089e-07;0.972862;4.68128;84.5321;0.757685;54.2292;3.24103;55.7386;0.889092;0.0336238;693.348;0.312779;0.286705;0.0425003;0.327417;334.85;1.27648;14.3514;1.41334;187.515;0.457757;7.30198;13.4669;26.0919;25.9325;122.011;1.32199;44.6434;12.9827;2.73351;4493.67;412.593;31.347;13.2072;0.833248;0.112204;0.247378;61.0459;701.241;0.18531;2.44925;7.27335;6.83115;0.197337;0.113451;0.822491;274.143;2.83218;2.72129;2.58084;26.1528;26.9636;680.919;2.27236;618.272;61.3796;0.745123;1.41213;3447.85;1.65817;56.9122;1.56117;35.3767;2794.24;1.85777;3.13223;0.122853;0.613047;0.439301;0.441424;56.7398;0.270861;4874.76;4886.4;1400.68;517.874;3585.06;46.1253;1076.58;681.034;0.495635;0.439231;0.696159;132.363;26.98;179.411;0.792093;72.2883;21.063;24.294;67.6325;0.0431852;4.83173;927.598;1.50954;4.757;61.2829;0.174161;43.8082;37.5405;37.5316;37.5848;37.4618;35.1714;6.76341;7.20153;308.922;27.6681;1.0245;0.914231;97.3962;58.7507;20.4374;122.899;4510.24;56.6439
67;1700;0.00330545;1.34218e-06;0.97416;4.68709;84.6203;0.760205;54.2876;3.24454;55.7986;0.889508;0.0344636;694.096;0.312313;0.290935;0.0437639;0.327768;335.212;1.278;14.3676;1.41418;187.718;0.458044;7.30985;13.4806;26.1195;25.9612;122.144;1.32351;44.6928;12.9975;2.73676;4498.51;413.042;31.3867;13.2207;0.835888;0.112334;0.247639;61.1114;701.996;0.184599;2.44917;7.28032;6.8375;0.198501;0.113648;0.823155;274.439;2.83618;2.72716;2.58264;26.1825;26.9939;681.652;2.27395;618.938;61.4509;0.746163;1.4115;3451.56;1.66003;56.9724;1.56161;35.4117;2797.25;1.85966;3.13991;0.119487;0.612958;0.4359;0.441419;56.8024;0.272289;4880.01;4891.66;1402.19;518.433;3588.92;46.1764;1077.74;681.767;0.495407;0.440837;0.696899;132.506;27.0104;179.6;0.794901;72.367;21.087;24.3214;67.706;0.0451172;4.83527;928.597;1.50945;4.76045;61.3486;0.173486;43.8528;37.5804;37.5714;37.6242;37.5025;35.208;6.76969;7.20838;309.254;27.6971;1.0256;0.915188;97.5002;58.8123;20.4589;123.04;4515.1;56.6889
67;1800;0.00352422;2.68435e-06;0.976629;4.69803;84.7846;0.765092;54.3967;3.25111;55.9108;0.890245;0.0361155;695.493;0.311359;0.299109;0.046237;0.328115;335.887;1.28088;14.398;1.41571;188.1;0.45857;7.3246;13.5062;26.1711;26.015;122.391;1.32638;44.7853;13.0252;2.74288;4507.55;413.881;31.4614;13.2459;0.840918;0.112576;0.248124;61.2337;703.407;0.183163;2.4487;7.29323;6.84923;0.200759;0.114022;0.82441;274.993;2.84376;2.73842;2.58589;26.238;27.0507;683.022;2.2769;620.184;61.5843;0.74814;1.41012;3458.5;1.66351;57.0848;1.56227;35.4767;2802.87;1.86318;3.15472;0.112827;0.612826;0.429074;0.441438;56.9195;0.275085;4889.82;4901.5;1405.01;519.478;3596.14;46.272;1079.91;683.138;0.494922;0.443987;0.698278;132.772;27.0674;179.954;0.800327;72.5141;21.1321;24.3728;67.8432;0.0488477;4.84169;930.465;1.50906;4.7667;61.4713;0.17212;43.936;37.6548;37.6457;37.6978;37.5786;35.2762;6.7813;7.22108;309.875;27.7512;1.02764;0.917005;97.6942;58.9275;20.4991;123.304;4524.17;56.7723
67;1900;0.00369441;1.07374e-06;0.978453;4.70604;84.9037;0.768777;54.4761;3.25591;55.9923;0.890754;0.0373768;696.509;0.310605;0.305231;0.0481134;0.3289;336.378;1.283;14.4201;1.41677;188.377;0.458949;7.33533;13.5247;26.2086;26.0542;122.571;1.32849;44.8527;13.0453;2.74735;4514.13;414.492;31.5161;13.2642;0.844606;0.112754;0.248477;61.3227;704.432;0.182041;2.44814;7.30254;6.85768;0.202449;0.1143;0.825335;275.396;2.84934;2.74684;2.58817;26.2785;27.0922;684.019;2.27905;621.089;61.6814;0.749606;1.40899;3463.55;1.66604;57.1663;1.56265;35.5239;2806.96;1.86574;3.16582;0.107717;0.61277;0.423749;0.441485;57.0049;0.277211;4896.96;4908.65;1407.07;520.238;3601.38;46.3417;1081.49;684.135;0.494528;0.446392;0.699278;132.966;27.1089;180.211;0.804376;72.621;21.1651;24.4103;67.943;0.0516348;4.84622;931.823;1.50863;4.77111;61.5605;0.17105;43.9963;37.7088;37.6997;37.7513;37.6338;35.3259;6.78965;7.23024;310.326;27.7904;1.02911;0.918375;97.8351;59.0113;20.5282;123.496;4530.78;56.8325
67;2000;0.00386728;2.14748e-06;0.980224;4.71372;85.0167;0.772417;54.5516;3.26049;56.0699;0.891209;0.0386373;697.475;0.309827;0.311251;0.0499783;0.329353;336.846;1.28505;14.4412;1.41775;188.641;0.459304;7.34556;13.5423;26.2442;26.0915;122.742;1.33053;44.9169;13.0646;2.75162;4520.38;415.073;31.5684;13.2816;0.848129;0.112923;0.248811;61.4073;705.408;0.180896;2.44737;7.31131;6.86561;0.204086;0.114571;0.826221;275.779;2.85472;2.75506;2.59025;26.3172;27.1317;684.966;2.28111;621.951;61.7741;0.751025;1.40779;3468.34;1.66845;57.2436;1.5629;35.5685;2810.85;1.86816;3.1767;0.10259;0.612738;0.418323;0.441548;57.0862;0.279322;4903.74;4915.45;1409.02;520.961;3606.37;46.4082;1082.99;685.083;0.494109;0.44879;0.700228;133.15;27.1485;180.455;0.808297;72.7225;21.1965;24.4461;68.0378;0.0543698;4.8504;933.115;1.50808;4.77516;61.6453;0.169954;44.0535;37.7602;37.751;37.802;37.6862;35.3732;6.7975;7.23886;310.755;27.8277;1.0305;0.919764;97.9688;59.091;20.5559;123.68;4537.05;56.8892
67;2100;0.00407129;8.58993e-07;0.982219;4.72227;85.1413;0.776598;54.6351;3.26558;56.1557;0.891683;0.0400999;698.544;0.308899;0.318122;0.0521288;0.329853;337.362;1.28735;14.4646;1.41878;188.933;0.459691;7.35689;13.5617;26.2835;26.1328;122.931;1.33281;44.988;13.0859;2.75638;4527.29;415.715;31.6266;13.3007;0.851987;0.113112;0.24918;61.5009;706.486;0.179542;2.44626;7.32092;6.87428;0.205866;0.114877;0.827204;276.202;2.86074;2.7644;2.59246;26.3601;27.1754;686.013;2.28343;622.903;61.8767;0.752626;1.40631;3473.65;1.67112;57.3289;1.56305;35.6178;2815.14;1.87084;3.18911;0.0966234;0.612732;0.411899;0.441642;57.1764;0.281753;4911.24;4922.96;1411.18;521.759;3611.88;46.4818;1084.64;686.13;0.493599;0.45157;0.701275;133.353;27.1925;180.725;0.812586;72.8345;21.2314;24.4858;68.1426;0.0574826;4.85487;934.543;1.50731;4.7795;61.7391;0.168655;44.1165;37.817;37.8078;37.8581;37.7441;35.4255;6.80607;7.2483;311.229;27.8688;1.03201;0.921524;98.1165;59.1791;20.5865;123.883;4543.99;56.9513
