condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;RNA;ac;acald;accoa;actp;ade;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dump;e4p;f6p;fa;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;AA;tRNA;AAtRNA;Protein
67;1000;0.00216623;2.62144e-06;0.257686;0.351498;0.189205;0.442679;0.201855;0.0456924;0.321547;0.294067;0.019471;0.297258;0.433292;7.06802;19.2074;0.00172235;56.6435;0.263389;5.89481;0.13733;0.309205;0.185598;0.216201;0.0440224;0.157925;60.5674;1.90304;0.223181;0.306513;0.663367;0.340543;0.569701;0.0666195;0.308125;0.370156;0.356074;0.300745;0.199288;0.316827;0.161774;0.202716;0.302718;0.565497;0.186731;0.369598;0.122779;0.577375;0.429878;0.0154545;0.355427;0.301515;0.199115;0.518279;0.0953047;1.01664;0.289813;0.262808;1.41901;0.269338;0.235858;0.0135196;0.582917;0.341147;0.350248;0.229507;0.223776;0.264789;0.19358;0.0856962;0.349503;0.964558;0.3945;0.261488;0.313539;0.49521;0.365605;0.292063;0.364106;0.603529;0.138981;0.273594;0.0120959;0.263724;0.384197;0.247082;0.221718;0.00154478;0.438217;0.232565;0.378072;0.799392;0.0351327;0.0596175;0.246122;0.832238;0.328088;0.0240966;0.250302;0.325057;0.331228;0.275282;0.230398;0.354603;0.200019;0.313444;0.145215;0.342491;0.189323;0.29462;0.349751;0.0399407;0.318842;0.522115;3.19655;162.342
67;1100;0.0023749;1.04858e-06;0.255826;0.354058;0.184252;0.451884;0.201993;0.0458847;0.323485;0.295165;0.0201308;0.296563;0.442707;7.06063;19.2094;0.00172456;56.6359;0.259559;5.89648;0.128739;0.308811;0.17813;0.22129;0.0450738;0.147798;60.5657;1.93683;0.211498;0.304446;0.663334;0.342566;0.584096;0.068663;0.308108;0.366707;0.360568;0.300189;0.189823;0.316306;0.163384;0.193938;0.300833;0.573467;0.176955;0.366386;0.123511;0.585262;0.430071;0.0157033;0.359851;0.301039;0.189655;0.525049;0.0903742;1.03818;0.288173;0.266196;1.45556;0.266799;0.230938;0.00791272;0.58654;0.336598;0.354034;0.222981;0.218097;0.260975;0.182451;0.0806137;0.357945;0.991391;0.402227;0.256517;0.313969;0.495004;0.379613;0.280074;0.369636;0.609128;0.140704;0.26026;0.012221;0.259522;0.371451;0.242572;0.216606;0.00157692;0.440024;0.226477;0.383591;0.803364;0.0350262;0.060043;0.244976;0.837471;0.329543;0.0244302;0.244024;0.32557;0.332987;0.276691;0.220991;0.359268;0.190706;0.313853;0.130205;0.345574;0.181006;0.293163;0.358471;0.040706;0.319879;0.538735;3.28423;162.223
67;1200;0.00251541;2.09715e-06;0.254643;0.355803;0.181393;0.457955;0.202346;0.0460432;0.324627;0.295806;0.0205259;0.296116;0.448839;7.05584;19.2107;0.0017255;56.6309;0.257051;5.89756;0.123532;0.308455;0.173417;0.224535;0.0457295;0.141118;60.5645;1.9585;0.203876;0.303251;0.663313;0.343918;0.593104;0.0700242;0.308098;0.364323;0.363528;0.299817;0.18353;0.315931;0.164542;0.188112;0.2996;0.578707;0.170484;0.36417;0.124003;0.590129;0.430239;0.0158642;0.362764;0.300722;0.183366;0.529469;0.0876869;1.05081;0.287134;0.268311;1.47874;0.2651;0.227706;0.00769991;0.589025;0.332186;0.356539;0.218485;0.214333;0.258481;0.175219;0.0775872;0.363563;1.00851;0.407288;0.253254;0.314255;0.494828;0.388906;0.27209;0.373304;0.613136;0.141909;0.251404;0.012309;0.25676;0.36285;0.239627;0.213052;0.00159686;0.440962;0.222371;0.387312;0.805683;0.0350801;0.0603509;0.244351;0.840866;0.330538;0.0246466;0.239954;0.325899;0.334181;0.277677;0.21477;0.362449;0.183844;0.31411;0.120276;0.347613;0.176029;0.292091;0.364552;0.041203;0.320576;0.549278;3.33972;162.147
67;1300;0.00274861;8.38861e-07;0.252786;0.35873;0.177357;0.46779;0.203224;0.0463365;0.326253;0.29673;0.0211863;0.295405;0.458675;7.04817;19.213;0.00172736;56.6231;0.252993;5.89931;0.115839;0.307718;0.166058;0.229636;0.046738;0.130308;60.5626;1.99286;0.191676;0.301525;0.663277;0.346141;0.606944;0.0722445;0.30808;0.360325;0.368355;0.299205;0.173206;0.315308;0.166529;0.178559;0.297619;0.5872;0.159939;0.360461;0.124816;0.597595;0.430348;0.0161216;0.367516;0.3002;0.173047;0.536612;0.0842282;1.06901;0.285492;0.271578;1.51504;0.262303;0.22246;0.00750021;0.593137;0.327434;0.360613;0.21078;0.208201;0.254449;0.163641;0.0733168;0.372744;1.03543;0.415441;0.247963;0.31472;0.494705;0.404078;0.259018;0.379318;0.620072;0.143956;0.236934;0.0124597;0.25228;0.348558;0.234876;0.207029;0.00162747;0.442199;0.215551;0.393491;0.809459;0.035236;0.0608838;0.243496;0.846283;0.332211;0.024982;0.233444;0.326421;0.336176;0.279349;0.204631;0.36775;0.172766;0.314496;0.104129;0.350932;0.168798;0.290154;0.373944;0.0419689;0.321731;0.565749;3.42627;162.03
67;1400;0.0028434;1.67772e-06;0.252065;0.359927;0.175941;0.471691;0.203655;0.046463;0.326831;0.297062;0.0214559;0.295127;0.462557;7.04515;19.214;0.00172792;56.62;0.251379;5.90001;0.113038;0.30737;0.163213;0.231614;0.0471267;0.126023;60.5619;2.00631;0.186877;0.300905;0.663262;0.347036;0.612194;0.0731181;0.308073;0.358696;0.370292;0.298958;0.169048;0.315061;0.167349;0.174713;0.296837;0.59058;0.15572;0.358953;0.125147;0.600446;0.430422;0.0162241;0.369423;0.29999;0.168892;0.539456;0.0831381;1.07559;0.284849;0.272831;1.52908;0.261175;0.220368;0.0074435;0.594797;0.326237;0.362239;0.207551;0.205754;0.252848;0.159087;0.0718457;0.376419;1.04588;0.418671;0.245856;0.314906;0.494627;0.410154;0.253774;0.381738;0.622969;0.1448;0.231138;0.012522;0.250496;0.342747;0.232993;0.204548;0.00163927;0.442628;0.21278;0.396002;0.810996;0.0353055;0.0610905;0.243191;0.8484;0.332898;0.0251084;0.23089;0.326624;0.33699;0.280039;0.200574;0.369891;0.168379;0.314634;0.0976902;0.352257;0.166212;0.289312;0.377532;0.0422547;0.3222;0.572111;3.45965;161.984
67;1500;0.00303298;3.35544e-06;0.250678;0.362329;0.173447;0.479311;0.204601;0.0467243;0.327871;0.297659;0.0219928;0.294589;0.470132;7.03928;19.2158;0.00172918;56.614;0.248209;5.90138;0.107963;0.306595;0.157746;0.235428;0.0478723;0.117665;60.5604;2.03238;0.177547;0.299788;0.663233;0.34881;0.622094;0.0747981;0.30806;0.355446;0.374127;0.298468;0.160798;0.314582;0.168994;0.167078;0.295312;0.597216;0.147397;0.355951;0.125816;0.605888;0.430491;0.0164262;0.373199;0.299573;0.160644;0.545056;0.0814076;1.08763;0.283597;0.275228;1.55607;0.258935;0.216253;0.00735992;0.598104;0.324784;0.365437;0.200926;0.200948;0.249704;0.150241;0.0693257;0.383663;1.06604;0.424994;0.241712;0.315273;0.494547;0.422146;0.243407;0.386543;0.628858;0.146507;0.219697;0.0126479;0.246988;0.331125;0.229307;0.199545;0.00166191;0.443411;0.20724;0.401018;0.814086;0.0354504;0.0614848;0.242627;0.85248;0.33428;0.0253427;0.225959;0.327019;0.338624;0.281431;0.192572;0.374118;0.159808;0.314873;0.0850368;0.354864;0.161607;0.287546;0.384354;0.0427782;0.323138;0.584324;3.52362;161.898
67;1600;0.00319606;6.71089e-07;0.249537;0.3644;0.171627;0.485648;0.205481;0.0469557;0.328664;0.298109;0.0224472;0.294144;0.476457;7.03439;19.2174;0.00173092;56.6089;0.245541;5.90254;0.104122;0.305851;0.153261;0.238563;0.0484827;0.110726;60.5591;2.05399;0.169795;0.298945;0.663208;0.350321;0.63002;0.076163;0.308048;0.352667;0.377385;0.29805;0.15377;0.314189;0.170408;0.160572;0.294041;0.602792;0.140356;0.35339;0.126405;0.610331;0.430323;0.0165963;0.376407;0.299218;0.153618;0.549786;0.0803179;1.09698;0.282546;0.277191;1.5782;0.257025;0.212783;0.00731227;0.600944;0.324306;0.368128;0.195059;0.196916;0.247061;0.142915;0.0675678;0.389777;1.08265;0.430296;0.23822;0.315583;0.494707;0.432294;0.234624;0.390643;0.634006;0.14798;0.210016;0.0127566;0.244035;0.321129;0.22622;0.195215;0.00168046;0.444028;0.202483;0.405325;0.816761;0.0355808;0.061806;0.242171;0.855812;0.335476;0.0255245;0.221928;0.327344;0.340033;0.282638;0.185805;0.377671;0.152654;0.315025;0.0744092;0.357059;0.158212;0.285946;0.389869;0.0431776;0.323943;0.594325;3.5759;161.827
67;1700;0.00330545;1.34218e-06;0.248796;0.365789;0.17056;0.489774;0.206096;0.0471135;0.329153;0.298381;0.0227555;0.293854;0.480604;7.0312;19.2185;0.00173105;56.6056;0.24378;5.90331;0.101817;0.305312;0.150358;0.240595;0.0488765;0.106216;60.5583;2.0681;0.164731;0.298433;0.663191;0.351325;0.635031;0.0770344;0.308041;0.350815;0.379548;0.297772;0.149094;0.313934;0.171353;0.156241;0.293209;0.606464;0.135693;0.351687;0.126809;0.613207;0.430486;0.0167094;0.378538;0.298982;0.148942;0.552917;0.0797543;1.10281;0.28185;0.278464;1.59254;0.255753;0.21049;0.00728974;0.60285;0.324289;0.369901;0.191043;0.194269;0.245318;0.138153;0.0665767;0.393814;1.09344;0.433783;0.235912;0.315788;0.494539;0.439014;0.228803;0.393377;0.637478;0.148981;0.203606;0.01283;0.242087;0.314425;0.224191;0.192306;0.00169244;0.444422;0.199297;0.408208;0.818566;0.0356706;0.0620131;0.241874;0.857952;0.336282;0.0256366;0.219346;0.327556;0.34098;0.283451;0.181324;0.379998;0.147968;0.31509;0.0674277;0.358504;0.156207;0.284834;0.393398;0.0434202;0.324483;0.600795;3.60965;161.781
67;1800;0.00352422;2.68435e-06;0.247371;0.36857;0.168756;0.497693;0.207367;0.0474339;0.330043;0.298866;0.0233632;0.293294;0.488681;7.02499;19.2206;0.00259871;56.5991;0.240327;5.90483;0.0977888;0.304152;0.14478;0.244497;0.049631;0.0975858;60.5567;2.09545;0.154907;0.29752;0.663158;0.353312;0.64441;0.0786708;0.308026;0.347143;0.383816;0.29722;0.139839;0.313442;0.17323;0.14766;0.29159;0.613647;0.126508;0.34832;0.127643;0.618752;0.430489;0.0169312;0.382743;0.298516;0.139686;0.559084;0.0789394;1.11358;0.280465;0.280924;1.62007;0.253232;0.205982;0.00726137;0.606675;0.324784;0.37336;0.182846;0.18913;0.2419;0.12901;0.0649768;0.401727;1.11427;0.440602;0.231376;0.316194;0.493656;0.452247;0.217332;0.398814;0.644461;0.150983;0.190987;0.012977;0.238265;0.301024;0.22023;0.186496;0.00171543;0.445171;0.192942;0.413957;0.82219;0.0358559;0.0624098;0.241294;0.861996;0.3379;0.0258393;0.214487;0.327966;0.342874;0.285081;0.172498;0.384487;0.138864;0.315097;0.0538808;0.361326;0.152786;0.282536;0.40008;0.0438512;0.325558;0.613211;3.6743;161.694
67;1900;0.00369441;1.07374e-06;0.246309;0.370742;0.167627;0.503505;0.208384;0.0476866;0.33067;0.299196;0.0238189;0.292876;0.494771;7.02033;19.2223;0.0017333;56.5942;0.237698;5.90599;0.0951554;0.303179;0.140637;0.247401;0.0501893;0.0912768;60.5554;2.11597;0.147529;0.296895;0.663132;0.354837;0.651153;0.0798481;0.308015;0.344321;0.387077;0.296796;0.132737;0.313071;0.174675;0.141067;0.290373;0.619089;0.11949;0.345739;0.128318;0.622904;0.430461;0.0171002;0.385956;0.298157;0.132583;0.563798;0.0785287;1.12125;0.279379;0.28277;1.64053;0.25129;0.202545;0.00725065;0.609665;0.325524;0.375954;0.176335;0.185289;0.239301;0.122269;0.0640266;0.407725;1.12981;0.44577;0.227916;0.316503;0.494546;0.462354;0.208566;0.403017;0.649915;0.152535;0.181353;0.0130905;0.235358;0.290604;0.217236;0.182;0.00173247;0.44572;0.188016;0.418412;0.825019;0.0360043;0.0627035;0.240851;0.864925;0.339163;0.0259792;0.211003;0.328271;0.344347;0.286349;0.165756;0.387775;0.132025;0.314929;0.0438429;0.363441;0.150612;0.280688;0.404954;0.0441429;0.326397;0.622414;3.72215;161.63
67;2000;0.00386728;2.14748e-06;0.245269;0.372976;0.166695;0.509057;0.209435;0.0479456;0.331258;0.299499;0.02428;0.292465;0.500792;7.01573;19.2239;0.00173407;56.5894;0.235077;5.90715;0.0928911;0.302133;0.13659;0.250234;0.0507323;0.0852802;60.5542;2.13619;0.140256;0.29632;0.663106;0.356368;0.657549;0.0809629;0.308004;0.341485;0.390329;0.296368;0.125622;0.312696;0.176127;0.134451;0.289171;0.624489;0.112471;0.343153;0.129028;0.627005;0.430473;0.0172689;0.389162;0.297796;0.125464;0.568516;0.0782585;1.12852;0.278253;0.284596;1.66052;0.249335;0.199112;0.00724688;0.612713;0.32649;0.37847;0.169621;0.181545;0.236711;0.115779;0.0632711;0.413669;1.14507;0.450903;0.224459;0.316814;0.494526;0.472456;0.199802;0.407267;0.655449;0.154112;0.171728;0.0132052;0.232463;0.280025;0.214268;0.177473;0.00174907;0.446249;0.183031;0.422919;0.827889;0.0361576;0.0629887;0.240406;0.867709;0.340447;0.0261079;0.20773;0.328569;0.345843;0.287634;0.159012;0.390846;0.125292;0.314488;0.0343291;0.365489;0.148784;0.27877;0.409634;0.0444071;0.327245;0.631399;3.76876;161.567
